"","accelY","accelZ","accelMag","gyroX","risk","step"
"979",13.524974823,-3.2208521366,13.9076933722,0.8548113108,3,0
"980",12.3960227966,-3.6809952259,13.1022012972,1.4474238157,3,0
"981",8.4756746292,-4.7256727219,8.8867105941,1.1639078856,3,0
"982",7.7140583992,-5.1338739395,9.3560473301,1.0818375349,3,0
"983",9.0000343323,-4.849615097,10.9816745352,1.0487962961,3,0
"984",8.1646213531,-5.4696259499,10.6264776661,0.936881721,3,0
"985",8.4337615967,-4.8930249214,10.3119310627,0.9081038237,3,0
"986",8.9180049896,-3.4995725155,9.9382642536,0.6128634214,3,0
"987",8.0739097595,-3.3287777901,8.9066367618,0.2153016627,3,1
"988",7.8113560677,-3.2775843143,8.5397817129,-0.0522267185,3,0
"989",7.5151224136,-3.3961377144,8.3228310082,-0.3090968728,3,0
"990",6.7762584686,-3.9312748909,7.9746153544,-0.6022056937,3,0
"991",6.6819548607,-4.0673418045,8.0487207759,-0.7706099153,3,0
"992",5.7657103539,-4.0719823837,7.4924288364,-1.0541257858,3,0
"993",5.5476136208,-3.2871642113,7.11120716,-1.2832835913,3,0
"994",5.3368520737,-3.0927186012,6.7066331055,-1.3983955383,3,0
"995",6.2402234077,-3.2286360264,7.1874684209,-1.6371461153,3,0
"996",7.3995623589,-3.74416399,8.3746114612,-1.6701871157,3,0
"997",8.8930072784,-4.333937645,10.1910948232,-1.6456726789,3,0
"998",11.8998041153,-3.6556978226,13.9618320616,-1.6978991032,3,0
"999",9.6817169189,-1.4111155272,12.7373043506,-1.1894891262,3,0
"1000",8.6371889114,-1.1021580696,11.490720239,-0.7375686169,3,0
"1001",8.5819540024,-2.7285261154,9.5317462729,-0.1716023833,3,0
"1002",7.7363619804,-2.2412891388,8.5730610337,-0.4338012338,3,0
"1003",8.0084962845,-1.2144246101,9.0472928545,-0.5148057938,3,0
"1004",11.3085336685,-0.0664617941,12.3500589593,-0.6864076853,3,0
"1005",14.6108169556,0.0389190689,14.8394735822,-0.8633387685,3,0
"1006",16.0234298706,-1.3506413698,16.0861793859,-0.5084105134,3,0
"1007",14.4843292236,-3.5974690914,14.9869480569,0.1342968196,3,0
"1008",11.6978740692,-4.5132646561,12.7116919577,0.9635279775,3,0
"1009",8.1599807739,-5.6136264801,10.1776172468,1.227858901,3,0
"1010",6.6542625427,-4.5313768387,9.3045833655,0.7269095778,3,0
"1011",8.7488565445,-3.5877392292,10.8825951724,0.1907870024,3,0
"1012",12.3500680923,-1.0322533846,13.6525097227,-0.2952409685,3,0
"1013",13.1621294022,-0.1136137396,13.9647574298,-0.1630754769,5,4
"1014",10.8377628326,-1.9209553003,11.4258800744,0.0383702926,3,0
"1015",9.9545993805,-4.2785525322,11.1779492064,0.2995036244,3,0
"1016",9.0636520386,-5.4149894714,10.6210132973,0.4647101462,3,0
