"","accelY","accelZ","accelMag","gyroX","risk","step"
"1",8.493786812,-0.34623,9.264358923,-0.488159567,0,0
"2",8.358169556,-0.484991461,9.500610734,-0.472171813,0,0
"3",8.427624703,-0.051941987,9.613261012,-0.450854808,0,4
"4",7.974966049,0.080831908,8.993806191,-0.413550288,0,0
"5",6.050118923,-0.0916095,6.799476143,-0.19185333,0,0
"6",7.950716496,-0.545914769,8.636647197,-0.069280535,0,0
"7",10.48853874,-2.331551552,11.33538493,0.054358315,0,0
"8",9.059760094,-1.901795149,9.59562302,0.31122765,0,0
"9",7.621551037,1.223555565,8.107437167,0.593678236,0,0
"10",6.488407135,2.458038569,8.521519068,0.625653744,0,0
"11",7.806865692,-1.73848486,10.12431766,0.464710146,0,0
"12",12.0226984,-2.887345791,13.43362044,0.706658363,0,0
"13",12.01985455,-0.008382568,12.64205114,0.93475008,0,0
"14",11.58680534,-0.195343778,12.08608016,1.212936997,0,0
"15",15.16256905,-2.232158184,15.92186925,1.834327579,0,0
"16",16.97215652,-2.11959219,17.65993808,2.484496355,0,0
"17",15.87838078,-1.302142143,15.99729134,2.551644325,0,0
"18",15.02545452,-2.180365801,15.27694223,2.415215731,0,0
"19",12.05697727,-0.060025178,12.059129,2.220165253,0,0
"20",10.66517162,-3.454366684,12.01867621,1.697898626,0,0
"21",10.53883457,-3.742816687,12.38739564,1.34723413,0,0
"22",10.30202675,-2.20745945,11.44576978,1.282217264,0,0
"23",9.172475815,-0.834065557,9.70427998,1.113812804,0,0
"24",8.342002869,-1.054108024,8.576756992,0.724777699,0,0
"25",6.844367027,-1.397194505,7.081096371,0.40608865,0,1
"26",5.733976364,-2.616259575,6.311957308,0.160943076,0,0
"27",5.394332409,-3.445684671,6.413331523,-0.120441459,0,0
"28",5.403762817,-2.662662983,6.029002349,-0.352796674,0,0
"29",5.928870678,-2.595901728,6.571615228,-0.483896375,0,0
"30",6.061046124,-2.985990524,6.904250188,-0.66509068,0,0
"31",6.914122105,-2.815944195,7.618955624,-0.902775407,0,0
"32",8.02885437,-2.524350643,8.492422429,-1.080772042,0,0
"33",8.586295128,-2.613864422,9.17554802,-1.135130644,0,0
"34",7.789501667,-3.314407587,8.864417846,-0.983779967,0,0
"35",7.270380974,-3.743714809,8.878176269,-0.767412245,0,0
"36",7.364685059,-4.187691689,9.158845189,-0.704527021,0,0
"37",9.157357216,-4.524790764,10.79489626,-0.719448984,0,0
"38",12.41009331,-4.121678829,13.28930879,-0.965660632,0,0
"39",11.42229748,-4.426594734,12.34108951,-0.972055376,0,0
"40",10.88476467,-4.625531197,11.95635998,-0.840956211,0,0
"41",10.00893593,-5.559588909,12.00397362,-0.243014246,0,0
"42",10.46743298,-4.857848167,12.05015699,-0.108717158,0,0
"43",10.2563715,-3.765868902,11.19259715,-0.18652381,0,0
"44",10.34932804,-3.180286646,11.14187816,-0.278187424,0,0
